Order_ID,Customer_ID,Product_ID,Order_Date,Shipping_Date,Sales,Quantity,Discount,Profit,Unit_Price
334,460,285,16/08/2019,01/09/2019,2888.1270,11,0.10,609.7157,262.4570
335,637,407,19/10/2019,08/11/2019,56.6860,1,0.30,-20.2450,56.3860
336,664,39,11/01/2019,02/02/2019,212.0580,3,0.30,-15.1470,70.3860
337,97,1053,29/01/2019,30/01/2019,10.1920,7,0.20,1.0192,1.2560
338,89,3,01/10/2019,13/10/2019,58.4800,8,0.00,27.4856,7.3100
339,793,1525,12/08/2019,14/08/2019,32.8960,4,0.20,11.1024,8.0240
340,15,1440,11/03/2019,04/04/2019,5.9520,1,0.20,0.3720,5.7520
341,733,1617,10/01/2019,15/01/2019,45.2800,4,0.00,15.3952,11.3200
342,116,1189,28/07/2019,11/08/2019,18.2800,5,0.20,6.3980,3.4560
343,560,107,08/10/2019,25/10/2019,339.9600,5,0.20,67.9920,67.7920
344,176,135,11/06/2019,04/07/2019,32.9400,3,0.00,9.2232,10.9800
345,261,373,20/02/2019,21/03/2019,34.6800,6,0.00,16.9932,5.7800
346,683,583,23/01/2019,28/01/2019,49.5680,2,0.20,17.3488,24.5840
347,198,900,25/02/2019,27/02/2019,1799.7500,5,0.00,539.9250,359.9500
348,54,1163,09/04/2019,20/04/2019,1345.4850,5,0.70,-1031.5385,268.3970
349,6,1089,17/10/2019,21/10/2019,21.5600,7,0.00,10.3488,3.0800
350,789,1759,01/02/2019,19/02/2019,62.4960,2,0.20,21.8736,31.0480
351,200,986,20/09/2019,21/09/2019,47.9840,2,0.20,5.9980,23.7920
352,109,1218,14/07/2019,08/08/2019,1421.6640,6,0.20,-195.4788,236.7440
353,426,356,28/10/2019,04/11/2019,14.9800,1,0.00,4.1944,14.9800
354,59,1195,28/04/2019,24/05/2019,218.3520,3,0.20,-19.1058,72.5840
355,743,879,09/08/2019,28/08/2019,159.9600,5,0.20,17.9955,31.7920
356,552,1198,18/09/2019,15/10/2019,17.2200,3,0.00,7.9212,5.7400
357,44,711,04/02/2019,16/02/2019,10.6880,2,0.20,3.7408,5.1440
358,289,433,21/02/2019,25/02/2019,569.9900,1,0.00,170.9970,569.9900
359,375,75,10/06/2019,15/06/2019,58.2480,9,0.20,11.6496,6.2720
360,27,9,06/09/2019,07/09/2019,24.6720,4,0.20,7.7100,5.9680
361,55,57,27/10/2019,06/11/2019,127.7640,2,0.10,2.8392,63.7820
362,635,515,27/12/2019,04/01/2020,204.8500,5,0.00,57.3580,40.9700
363,124,1027,07/09/2019,20/09/2019,33.8200,2,0.00,9.1314,16.9100
364,490,534,10/06/2019,11/06/2019,261.7400,2,0.00,65.4350,130.8700
365,585,1713,19/01/2019,02/02/2019,706.8600,7,0.00,197.9208,100.9800
366,43,1850,21/11/2019,29/11/2019,36.7440,3,0.20,3.6744,12.0480
367,43,486,12/05/2019,19/05/2019,14.4320,4,0.20,3.4276,3.4080
368,480,1243,29/01/2019,19/02/2019,385.6860,1,0.30,-60.6078,385.3860
369,353,78,29/05/2019,16/06/2019,208.1600,1,0.00,56.2032,208.1600
370,327,822,12/06/2019,16/06/2019,58.5800,2,0.00,19.3314,29.2900
371,128,286,28/03/2019,22/04/2019,15.2320,1,0.20,1.7136,15.0320
372,547,1251,24/06/2019,25/06/2019,32.4320,2,0.20,3.2432,16.0160
373,651,1499,27/01/2019,12/02/2019,28.8000,3,0.00,0.8640,9.6000
374,673,1460,10/12/2019,18/12/2019,13.4680,13,0.80,-22.8956,0.2360
375,402,1124,10/10/2019,03/11/2019,279.9440,7,0.20,80.4839,39.7920
376,273,617,27/05/2019,31/05/2019,366.0090,3,0.30,-47.0583,121.7030
377,664,723,15/03/2019,07/04/2019,406.6000,5,0.00,113.8480,81.3200
378,342,331,31/05/2019,03/06/2019,53.4240,3,0.20,4.6746,17.6080
379,582,429,07/09/2019,06/10/2019,127.9840,2,0.20,25.5968,63.7920
380,248,778,23/10/2019,25/10/2019,25.9200,4,0.00,12.4416,6.4800
381,559,205,23/08/2019,07/09/2019,16.7520,6,0.20,5.4444,2.5920
382,333,1366,23/12/2019,25/12/2019,111.1500,5,0.00,48.9060,22.2300
383,33,114,10/11/2019,03/12/2019,130.4640,6,0.20,44.0316,21.5440
384,565,568,24/07/2019,08/08/2019,46.3600,4,0.00,15.2988,11.5900
385,253,1009,25/02/2019,19/03/2019,9.4080,2,0.20,3.4104,4.5040
386,655,444,17/04/2019,20/04/2019,33.9300,3,0.70,-22.6200,10.6100
387,7,161,06/08/2019,31/08/2019,355.9600,2,0.00,103.2284,177.9800
388,184,323,16/10/2019,13/11/2019,93.1500,9,0.00,44.7120,10.3500
389,758,1338,01/12/2019,24/12/2019,25.0600,2,0.00,11.7782,12.5300
390,276,575,09/12/2019,13/12/2019,359.9700,3,0.00,79.1934,119.9900
391,531,925,02/07/2019,13/07/2019,302.9400,3,0.00,48.4704,100.9800
392,430,698,26/02/2019,12/03/2019,68.4720,3,0.20,23.1093,22.6240
393,420,323,10/04/2019,09/05/2019,33.1200,4,0.20,11.5920,8.0800
394,103,1660,14/03/2019,20/03/2019,21.4000,5,0.00,10.0580,4.2800
395,528,715,01/12/2019,17/12/2019,39.5820,9,0.80,-59.3730,3.5980
396,699,1196,12/01/2019,22/01/2019,5.2480,2,0.20,0.5904,2.4240
397,694,1126,17/04/2019,16/05/2019,17.3100,3,0.00,5.1930,5.7700
398,679,412,12/12/2019,21/12/2019,890.8410,3,0.30,-152.7156,296.6470
399,185,1071,02/03/2019,15/03/2019,94.1920,7,0.80,-164.8360,12.6560
400,587,1627,21/10/2019,25/10/2019,136.9600,4,0.20,51.3600,34.0400
401,406,314,01/08/2019,17/08/2019,25.9200,4,0.00,8.2944,6.4800
402,570,464,29/01/2019,09/02/2019,132.5200,5,0.20,34.7865,26.3040
403,183,154,30/05/2019,02/06/2019,9.3440,1,0.20,3.5040,9.1440
404,396,1550,04/01/2019,15/01/2019,70.9500,3,0.00,18.4470,23.6500
405,414,1545,27/02/2019,24/03/2019,3.9000,2,0.00,1.5210,1.9500
406,93,709,17/04/2019,24/04/2019,10.4400,5,0.20,3.3930,1.8880
407,84,1521,05/10/2019,17/10/2019,34.2400,8,0.00,15.4080,4.2800
408,457,140,17/09/2019,21/09/2019,117.3600,4,0.00,36.3816,29.3400
409,431,207,28/08/2019,29/08/2019,54.5280,3,0.20,14.3136,17.9760
410,738,738,17/02/2019,20/02/2019,286.8500,1,0.00,63.1070,286.8500
411,16,34,22/10/2019,29/10/2019,19.9200,4,0.00,9.3624,4.9800
412,612,1554,17/11/2019,12/12/2019,15.5200,4,0.00,4.5008,3.8800
413,159,341,30/12/2019,01/01/2020,49.5360,3,0.20,17.3376,16.3120
414,590,129,28/07/2019,08/08/2019,7.1040,2,0.20,2.3976,3.3520
415,367,688,17/12/2019,30/12/2019,29.5920,1,0.20,2.5893,29.3920
416,403,1547,10/08/2019,02/09/2019,15.9840,2,0.20,1.3986,7.7920
417,211,268,24/07/2019,01/08/2019,300.4160,8,0.20,78.8592,37.3520
418,254,1656,22/12/2019,05/01/2020,177.6480,2,0.20,-28.8678,88.6240
419,176,401,27/06/2019,06/07/2019,70.3680,2,0.20,6.1572,34.9840
420,242,1429,14/05/2019,17/05/2019,25.9200,4,0.00,12.4416,6.4800
421,19,196,12/11/2019,09/12/2019,369.5440,7,0.20,32.3351,52.5920
422,169,500,28/12/2019,10/01/2020,751.9200,4,0.00,150.3840,187.9800
423,32,28,25/11/2019,18/12/2019,64.1200,4,0.00,30.7776,16.0300
424,90,626,27/12/2019,07/01/2020,7.7640,4,0.70,-5.1760,1.2410
425,64,496,08/05/2019,27/05/2019,280.7820,3,0.40,-46.7970,93.1940
426,530,1075,28/09/2019,12/10/2019,7.1040,6,0.20,2.4864,0.9840
427,181,470,12/07/2019,23/07/2019,31.9600,2,0.00,1.5980,15.9800
428,253,165,15/08/2019,07/09/2019,97.1840,2,0.20,6.0740,48.3920
429,345,1168,29/03/2019,21/04/2019,19.6800,5,0.20,6.8880,3.7360
430,140,1355,12/01/2019,17/01/2019,821.8800,6,0.00,213.6888,136.9800
431,406,435,09/08/2019,24/08/2019,63.9840,2,0.20,10.3974,31.7920
432,671,237,02/03/2019,09/03/2019,295.4000,5,0.20,-62.7725,58.8800
433,609,228,17/05/2019,27/05/2019,7.9800,1,0.00,3.9900,7.9800
434,94,553,24/02/2019,04/03/2019,103.1200,8,0.00,10.3120,12.8900
435,103,799,25/05/2019,11/06/2019,40.9800,5,0.80,-65.5680,7.3960
436,295,176,15/11/2019,06/12/2019,43.5000,3,0.00,10.8750,14.5000
437,614,206,22/05/2019,01/06/2019,11.3520,3,0.20,4.1151,3.5840
438,521,1284,15/12/2019,17/12/2019,24.4720,7,0.20,1.8354,3.2960
439,163,343,02/03/2019,11/03/2019,1592.8500,7,0.00,350.4270,227.5500
440,718,1314,21/02/2019,23/02/2019,1499.9500,5,0.00,449.9850,299.9900
441,251,1332,11/11/2019,26/11/2019,51.0160,7,0.20,15.9425,7.0880
442,485,350,09/11/2019,28/11/2019,1199.9800,2,0.00,467.9922,599.9900
443,81,1814,08/11/2019,14/11/2019,54.3200,4,0.00,16.2960,13.5800
444,376,477,25/06/2019,22/07/2019,390.7500,5,0.00,171.9300,78.1500
445,231,990,08/07/2019,17/07/2019,18.3360,2,0.70,-12.2240,8.4680
446,59,43,20/02/2019,28/02/2019,478.0800,8,0.00,133.8624,59.7600
447,420,1216,23/10/2019,27/10/2019,19.2960,3,0.20,6.0300,6.2320
448,416,189,17/01/2019,16/02/2019,27.1800,3,0.00,12.2310,9.0600
449,572,1103,20/08/2019,23/08/2019,155.3400,6,0.00,55.9224,25.8900
450,21,1816,24/01/2019,21/02/2019,59.9760,3,0.20,11.9952,19.7920
451,435,112,23/08/2019,01/09/2019,11.8000,4,0.00,5.6640,2.9500
452,336,1360,01/07/2019,10/07/2019,15.0200,1,0.00,2.7036,15.0200
453,253,9,03/05/2019,31/05/2019,37.0080,6,0.20,11.5650,5.9680
454,176,1429,19/07/2019,30/07/2019,10.3680,2,0.20,3.6288,4.9840
455,38,511,17/03/2019,24/03/2019,19.4400,3,0.00,9.3312,6.4800
456,117,1728,13/10/2019,10/11/2019,1649.9500,5,0.00,659.9800,329.9900
457,391,1294,04/08/2019,19/08/2019,60.6720,6,0.20,12.8928,9.9120
458,645,1702,12/11/2019,21/11/2019,25.3440,6,0.20,8.8704,4.0240
459,714,1217,19/03/2019,16/04/2019,39.9920,1,0.20,7.4985,39.7920
460,195,442,22/07/2019,24/07/2019,191.8200,3,0.00,61.3824,63.9400
461,289,954,06/07/2019,12/07/2019,26.1760,2,0.20,-3.2720,12.8880
462,736,40,06/07/2019,17/07/2019,1113.5040,12,0.20,125.2692,92.5920
463,349,657,28/01/2019,09/02/2019,335.5200,4,0.20,117.4320,83.6800
464,222,87,12/03/2019,20/03/2019,56.5600,2,0.00,15.2712,28.2800
465,779,658,27/08/2019,15/09/2019,559.9300,7,0.00,167.9790,79.9900
466,513,79,19/01/2019,29/01/2019,8.9280,2,0.20,3.1248,4.2640
467,435,69,25/10/2019,05/11/2019,5.1930,3,0.70,-3.4620,1.0310
468,186,497,06/04/2019,21/04/2019,91.8400,8,0.00,45.0016,11.4800
469,658,1559,08/01/2019,12/01/2019,5.5520,2,0.20,-1.0410,2.5760
470,195,1240,19/07/2019,12/08/2019,118.6500,5,0.40,19.7750,23.3300
471,605,1296,09/01/2019,02/02/2019,192.7200,11,0.00,92.5056,17.5200
472,15,1646,09/08/2019,12/08/2019,687.4000,5,0.00,48.1180,137.4800
473,210,1388,26/06/2019,10/07/2019,323.9820,3,0.40,-80.9955,107.5940
474,336,1345,13/12/2019,08/01/2020,47.0100,3,0.00,22.0947,15.6700
475,300,83,24/02/2019,15/03/2019,153.5840,2,0.20,-32.6366,76.5920
476,362,1019,06/01/2019,20/01/2019,52.4160,9,0.20,15.0696,5.6240
477,169,938,04/08/2019,28/08/2019,677.5800,5,0.40,-158.1020,135.1160
478,38,760,01/06/2019,15/06/2019,247.1880,2,0.40,-49.4376,123.1940
479,334,742,21/11/2019,16/12/2019,102.3000,1,0.00,26.5980,102.3000
480,552,29,15/10/2019,03/11/2019,155.2500,3,0.00,46.5750,51.7500
481,226,1754,11/05/2019,25/05/2019,66.9600,5,0.20,-13.3920,13.1920
482,362,603,07/06/2019,25/06/2019,11.2100,1,0.00,3.3630,11.2100
483,176,196,29/03/2019,18/04/2019,105.5840,2,0.20,9.2386,52.5920
484,317,1203,06/01/2019,13/01/2019,176.7720,3,0.80,-459.6072,58.1240
485,503,217,02/09/2019,02/10/2019,1579.7460,7,0.40,-447.5947,225.2780
486,180,59,28/04/2019,04/05/2019,18.1800,4,0.70,-13.9380,3.8450
487,460,461,25/12/2019,12/01/2020,404.9000,5,0.00,16.1960,80.9800
488,471,569,07/11/2019,27/11/2019,137.5400,2,0.00,55.0160,68.7700
489,568,993,27/01/2019,09/02/2019,377.4500,5,0.50,-264.2150,74.9900
490,688,401,17/07/2019,18/07/2019,263.8800,6,0.00,71.2476,43.9800
491,53,241,16/08/2019,06/09/2019,61.5420,1,0.40,-13.3341,61.1420
492,271,1507,11/03/2019,30/03/2019,144.9600,4,0.00,60.8832,36.2400
493,387,870,01/05/2019,26/05/2019,14.7300,3,0.00,4.8609,4.9100
494,163,451,01/04/2019,17/04/2019,31.1600,2,0.00,7.7900,15.5800
495,302,1345,08/12/2019,14/12/2019,78.3500,5,0.00,36.8245,15.6700
496,471,1329,26/06/2019,21/07/2019,26.8800,6,0.00,12.9024,4.4800
497,681,680,08/08/2019,29/08/2019,6.1920,3,0.20,0.4644,1.8640
498,266,473,09/08/2019,01/09/2019,27.3960,3,0.70,-20.0904,8.4320
499,638,1168,27/06/2019,17/07/2019,11.8080,8,0.70,-8.6592,0.7760
500,695,1546,07/03/2019,26/03/2019,13.4800,1,0.00,1.8872,13.4800
501,127,142,09/09/2019,02/10/2019,149.9700,3,0.00,5.9988,49.9900
502,387,1118,22/06/2019,13/07/2019,86.9700,3,0.00,25.2213,28.9900
503,388,1244,30/05/2019,27/06/2019,50.9700,3,0.00,13.2522,16.9900
504,502,99,26/04/2019,22/05/2019,7.1520,3,0.20,2.3244,2.1840
505,547,51,27/07/2019,02/08/2019,9.2400,3,0.00,4.4352,3.0800
506,245,954,30/11/2019,27/12/2019,98.1600,6,0.00,9.8160,16.3600
507,206,990,10/02/2019,15/02/2019,146.6880,6,0.20,55.0080,24.2480
508,686,179,30/04/2019,13/05/2019,77.5500,5,0.00,21.7140,15.5100
509,47,867,20/08/2019,30/08/2019,555.9600,5,0.20,41.6970,110.9920
510,305,1135,13/07/2019,12/08/2019,85.4400,3,0.00,31.6128,28.4800
511,678,981,14/05/2019,13/06/2019,20.3400,3,0.00,9.3564,6.7800
512,674,35,12/09/2019,02/10/2019,1097.5440,7,0.20,123.4737,156.5920
513,695,12,30/12/2019,03/01/2020,569.6400,2,0.00,148.1064,284.8200
514,360,698,15/03/2019,28/03/2019,159.7680,7,0.20,53.9217,22.6240
515,472,1299,20/10/2019,04/11/2019,116.8320,4,0.20,33.5892,29.0080
516,257,769,14/05/2019,10/06/2019,99.6000,1,0.00,36.8520,99.6000
517,477,45,17/10/2019,09/11/2019,5.2380,2,0.70,-4.0158,1.9190
518,603,1246,22/09/2019,29/09/2019,34.5800,1,0.00,10.0282,34.5800
519,197,285,10/01/2019,28/01/2019,408.4220,2,0.30,-5.8346,203.9110
520,482,203,24/07/2019,28/07/2019,223.9600,4,0.00,53.7504,55.9900
521,424,1322,13/03/2019,14/03/2019,899.9100,9,0.00,395.9604,99.9900
522,279,206,12/09/2019,23/09/2019,4.7300,1,0.00,2.3177,4.7300
523,781,1614,08/09/2019,26/09/2019,135.9500,1,0.00,39.4255,135.9500
524,634,511,22/10/2019,26/10/2019,12.9600,2,0.00,6.2208,6.4800
525,349,231,24/12/2019,25/12/2019,7.6100,1,0.00,3.5767,7.6100
526,471,1645,09/07/2019,15/07/2019,151.6200,7,0.00,50.0346,21.6600
527,44,193,24/04/2019,11/05/2019,35.1680,7,0.20,9.6712,4.8240
528,558,129,14/05/2019,04/06/2019,58.3680,12,0.20,21.8880,4.6640
529,647,1092,15/08/2019,06/09/2019,14.9000,5,0.00,7.1520,2.9800
530,47,312,29/04/2019,18/05/2019,17.8560,4,0.20,1.1160,4.2640
531,161,119,19/01/2019,01/02/2019,38.3400,3,0.00,17.2530,12.7800
532,628,1533,21/06/2019,27/06/2019,212.9400,3,0.00,53.2350,70.9800
533,271,728,07/03/2019,24/03/2019,45.0560,8,0.20,15.2064,5.4320
534,563,1401,03/05/2019,13/05/2019,93.0240,3,0.20,33.7212,30.8080
535,468,1296,24/09/2019,13/10/2019,192.7200,11,0.00,92.5056,17.5200
536,384,734,11/12/2019,21/12/2019,720.7600,4,0.00,187.3976,180.1900
537,564,486,05/06/2019,16/06/2019,14.4320,4,0.20,3.4276,3.4080
538,625,803,04/08/2019,22/08/2019,2.8960,2,0.20,0.4706,1.2480
539,499,886,24/11/2019,11/12/2019,119.9400,3,0.00,23.9880,39.9800
540,130,1796,16/07/2019,09/08/2019,842.7200,8,0.00,202.2528,105.3400
541,367,948,05/12/2019,17/12/2019,158.2800,6,0.00,72.8088,26.3800
542,774,76,01/01/2019,21/01/2019,79.4500,7,0.00,22.2460,11.3500
543,122,543,02/08/2019,29/08/2019,117.4880,7,0.20,41.1208,16.5840
544,301,1609,02/08/2019,09/08/2019,40.7760,3,0.20,0.5097,13.3920
545,712,1778,07/10/2019,01/11/2019,122.3820,3,0.40,-24.4764,40.3940
546,611,1782,18/11/2019,22/11/2019,319.9200,8,0.00,118.3704,39.9900
547,56,1705,15/03/2019,08/04/2019,140.3760,3,0.20,8.7735,46.5920
548,6,156,28/07/2019,10/08/2019,12.4200,3,0.00,5.2164,4.1400
549,293,529,20/11/2019,05/12/2019,29.8400,2,0.00,13.4280,14.9200
550,307,6,03/03/2019,19/03/2019,27.9200,4,0.00,8.0968,6.9800
551,239,899,31/05/2019,13/06/2019,720.0640,4,0.20,-63.0056,179.8160
552,335,1326,21/04/2019,06/05/2019,291.1000,5,0.00,75.6860,58.2200
553,799,1455,25/03/2019,02/04/2019,19.9200,4,0.00,6.5736,4.9800
554,271,1360,09/03/2019,22/03/2019,15.0200,1,0.00,2.7036,15.0200
555,678,1177,08/08/2019,19/08/2019,863.6400,9,0.20,107.9550,95.7600
556,414,49,17/04/2019,14/05/2019,30.5760,6,0.20,10.3194,4.8960
557,644,84,11/07/2019,08/08/2019,528.4300,5,0.30,-143.4310,105.3860
558,38,888,06/05/2019,02/06/2019,286.7900,7,0.00,74.5654,40.9700
559,267,1681,19/11/2019,06/12/2019,97.9800,2,0.00,27.4344,48.9900
560,231,38,24/09/2019,08/10/2019,532.3992,3,0.32,-46.9764,177.1464
561,245,1792,27/08/2019,05/09/2019,31.9840,2,0.20,1.1994,15.7920
562,610,1742,25/01/2019,31/01/2019,50.1360,3,0.20,-11.2806,16.5120
563,113,314,02/06/2019,21/06/2019,12.9600,2,0.00,4.1472,6.4800
564,217,332,20/02/2019,23/02/2019,1023.9360,8,0.20,179.1888,127.7920
565,53,1265,30/11/2019,22/12/2019,3.0400,1,0.00,1.0336,3.0400
566,532,413,03/01/2019,12/01/2019,28.4850,5,0.70,-20.8890,4.9970
567,351,177,18/12/2019,17/01/2020,5.7280,8,0.80,-9.1648,-0.0840
568,24,461,20/02/2019,08/03/2019,728.8200,9,0.00,29.1528,80.9800
569,683,860,29/07/2019,01/08/2019,5.7800,2,0.00,2.7166,2.8900
570,448,619,24/02/2019,28/02/2019,50.9400,3,0.00,25.4700,16.9800
571,798,389,24/11/2019,24/12/2019,1007.9790,3,0.30,43.1991,335.6930
572,209,2,26/08/2019,11/09/2019,975.9200,5,0.20,121.9900,194.9840
573,705,880,04/11/2019,26/11/2019,182.9400,3,0.00,3.6588,60.9800
574,396,1141,22/03/2019,08/04/2019,62.9200,1,0.20,10.2245,62.7200
575,145,653,09/07/2019,10/07/2019,26.7200,4,0.00,12.8256,6.6800
576,671,1409,21/02/2019,21/03/2019,190.8960,2,0.20,-42.9516,95.2480
577,645,772,13/06/2019,14/06/2019,601.6500,5,0.00,156.4290,120.3300
578,370,924,27/03/2019,11/04/2019,43.5600,5,0.20,3.2670,8.5120
579,714,949,30/04/2019,10/05/2019,573.1740,7,0.10,63.6860,81.7820
580,638,1177,17/11/2019,09/12/2019,863.6400,9,0.20,107.9550,95.7600
581,766,823,29/10/2019,22/11/2019,2.3040,1,0.20,0.2592,2.1040
582,335,174,25/04/2019,07/05/2019,629.9500,5,0.00,163.7870,125.9900
583,730,169,05/02/2019,12/02/2019,113.3720,2,0.30,-3.2392,56.3860
584,106,1135,10/03/2019,27/03/2019,85.4400,3,0.00,31.6128,28.4800
585,118,31,15/06/2019,12/07/2019,53.9400,3,0.00,15.6426,17.9800
586,62,1239,30/03/2019,14/04/2019,19.6500,3,0.00,9.0390,6.5500
587,588,1401,30/01/2019,26/02/2019,77.5200,2,0.00,37.9848,38.7600
588,364,89,29/07/2019,12/08/2019,25.9200,5,0.20,9.0720,4.9840
589,450,589,04/05/2019,11/05/2019,12.2240,2,0.20,4.4312,5.9120
590,729,495,16/01/2019,18/01/2019,5.9400,3,0.00,0.0000,1.9800
591,554,1720,24/03/2019,31/03/2019,12.0700,1,0.00,3.9831,12.0700
592,687,894,06/07/2019,11/07/2019,197.3720,2,0.30,-25.3764,98.3860
593,285,354,13/11/2019,14/11/2019,12.9600,2,0.00,6.2208,6.4800
594,751,811,02/08/2019,29/08/2019,2799.9600,4,0.00,1371.9803,699.9900
595,236,61,12/05/2019,27/05/2019,55.9200,10,0.20,16.7760,5.3920
596,108,1727,27/09/2019,19/10/2019,8.4480,2,0.20,2.6400,4.0240
597,283,1462,20/09/2019,21/09/2019,72.9000,5,0.00,26.9730,14.5800
598,677,630,20/01/2019,23/01/2019,544.0080,3,0.20,40.8006,181.1360
599,246,214,02/01/2019,30/01/2019,383.6070,9,0.30,-5.4801,42.3230
600,627,617,09/09/2019,27/09/2019,697.1600,5,0.20,8.7145,139.2320
601,224,323,19/10/2019,01/11/2019,51.7500,5,0.00,24.8400,10.3500
602,332,682,08/11/2019,18/11/2019,39.9600,2,0.00,18.7812,19.9800
603,240,72,05/06/2019,22/06/2019,181.9500,3,0.00,38.2095,60.6500
604,74,660,14/04/2019,26/04/2019,35.0000,7,0.00,16.8000,5.0000
605,133,1137,05/02/2019,24/02/2019,779.7960,2,0.40,-168.9558,389.4980
606,103,1410,20/02/2019,16/03/2019,72.7440,7,0.20,-12.7302,10.1920
607,249,245,24/04/2019,20/05/2019,74.4160,2,0.20,-14.8832,37.0080
608,33,682,18/09/2019,15/10/2019,39.9600,2,0.00,18.7812,19.9800
609,328,393,17/02/2019,10/03/2019,51.9840,1,0.20,-5.1984,51.7840
610,17,567,14/07/2019,19/07/2019,17.9200,5,0.20,1.1200,3.3840
611,366,690,17/01/2019,29/01/2019,207.7600,4,0.00,85.1816,51.9400
612,627,533,17/06/2019,11/07/2019,555.2100,5,0.10,178.9010,110.9420
613,752,201,08/01/2019,24/01/2019,452.4500,5,0.50,-244.3230,89.9900
614,103,1284,18/10/2019,11/11/2019,24.4720,7,0.20,1.8354,3.2960
615,765,479,09/02/2019,11/02/2019,435.8400,12,0.00,130.7520,36.3200
616,142,1135,16/10/2019,15/11/2019,85.4400,3,0.00,31.6128,28.4800
617,704,773,24/03/2019,08/04/2019,28.7280,3,0.20,1.7955,9.3760
618,147,1466,21/04/2019,11/05/2019,83.9200,4,0.00,5.8744,20.9800
619,384,34,01/05/2019,27/05/2019,17.1200,4,0.00,7.7040,4.2800
620,379,956,22/01/2019,10/02/2019,91.2750,1,0.50,-67.5435,90.7750
621,613,1536,23/06/2019,22/07/2019,3.4380,2,0.70,-2.5212,1.0190
622,294,1557,02/01/2019,01/02/2019,16.0200,6,0.00,6.0876,2.6700
623,160,304,19/10/2019,28/10/2019,55.2640,2,0.20,20.7240,27.4320
624,262,818,27/12/2019,13/01/2020,373.0800,6,0.00,100.7316,62.1800
625,704,1554,19/05/2019,16/06/2019,11.6400,3,0.00,3.3756,3.8800
626,469,42,02/04/2019,22/04/2019,124.6080,4,0.20,-23.3640,30.9520
627,526,689,27/05/2019,12/06/2019,8.6700,3,0.00,4.0749,2.8900
628,639,1082,16/10/2019,07/11/2019,11.1200,2,0.20,3.4750,5.3600
629,646,261,17/05/2019,07/06/2019,20.7360,4,0.20,7.2576,4.9840
630,417,1133,03/08/2019,18/08/2019,62.9580,3,0.30,-2.6982,20.6860
631,216,305,25/05/2019,16/06/2019,8.1600,5,0.70,-5.7120,0.9320
632,384,72,09/06/2019,05/07/2019,181.9500,3,0.00,38.2095,60.6500
633,24,214,28/07/2019,20/08/2019,85.2460,2,0.30,-1.2178,42.3230
634,145,1765,06/02/2019,09/02/2019,33.4880,7,0.20,10.4650,4.5840
635,200,37,25/06/2019,30/06/2019,113.3280,9,0.20,35.4150,12.3920
636,86,225,16/02/2019,02/03/2019,177.2250,5,0.50,-120.5130,34.9450
637,232,597,15/03/2019,31/03/2019,64.9600,5,0.60,-43.8480,12.3920
638,698,868,25/03/2019,28/03/2019,2676.6720,9,0.20,267.6672,297.2080
639,502,939,14/07/2019,27/07/2019,28.1400,3,0.00,13.5072,9.3800
640,776,263,13/07/2019,03/08/2019,480.7400,2,0.00,14.4222,240.3700
641,726,34,25/12/2019,20/01/2020,105.5200,4,0.00,48.5392,26.3800
642,423,842,29/08/2019,26/09/2019,2504.7400,7,0.00,626.1850,357.8200
643,114,702,06/02/2019,20/02/2019,149.9500,5,0.00,14.9950,29.9900
644,169,271,15/04/2019,04/05/2019,62.8800,4,0.70,-50.3040,15.0200
645,601,225,01/05/2019,07/05/2019,283.5600,4,0.00,45.3696,70.8900
646,643,955,13/11/2019,27/11/2019,3.2040,2,0.70,-2.5632,0.9020
647,375,1359,27/08/2019,18/09/2019,683.3320,4,0.15,-40.1960,170.6830
648,318,499,19/02/2019,14/03/2019,19.4400,3,0.00,9.3312,6.4800
649,641,1350,06/01/2019,31/01/2019,2.8800,1,0.00,1.4112,2.8800
650,601,779,24/04/2019,25/04/2019,105.5200,4,0.00,48.5392,26.3800
651,50,988,27/07/2019,03/08/2019,44.3760,2,0.40,-7.3960,21.7880
652,491,1835,22/03/2019,24/03/2019,1439.9680,4,0.20,143.9968,359.7920
653,717,370,29/09/2019,05/10/2019,39.9600,2,0.00,18.7812,19.9800
654,741,364,04/11/2019,03/12/2019,215.1480,2,0.40,-103.9882,107.1740
655,448,1292,27/02/2019,12/03/2019,121.9400,2,0.00,35.3626,60.9700
656,722,1077,28/02/2019,14/03/2019,200.9700,3,0.00,50.2425,66.9900
657,700,1478,03/05/2019,07/05/2019,14.6200,2,0.00,6.7252,7.3100
658,757,575,06/02/2019,19/02/2019,305.9745,3,0.15,25.1979,101.8415
659,333,351,02/10/2019,16/10/2019,62.3100,3,0.00,29.2857,20.7700
660,443,1415,30/04/2019,12/05/2019,6.8880,2,0.70,-5.0512,2.7440
661,147,463,26/12/2019,31/12/2019,36.7840,2,0.20,-8.2764,18.1920
662,224,648,19/07/2019,23/07/2019,2479.9600,4,0.00,743.9880,619.9900
663,676,535,28/02/2019,10/03/2019,6.0960,3,0.60,-3.9624,1.4320
664,409,819,21/07/2019,17/08/2019,153.3600,9,0.00,70.5456,17.0400
665,363,1030,01/04/2019,21/04/2019,3.5200,2,0.00,1.0208,1.7600
666,593,422,19/06/2019,24/06/2019,46.2600,3,0.00,12.4902,15.4200
667,753,148,02/10/2019,29/10/2019,21.5680,2,0.20,1.6176,10.5840
668,608,1452,19/08/2019,09/09/2019,25.9200,4,0.00,12.4416,6.4800
